Time,Algae Concentration (mg/L),Average - Input 1 (mV),Average - Input 2 (mV),Average - Input 3 (mV)
2021-01-12 16:30:00,4.488835000000001,112.44444444444444,103.16666666666669,100.83333333333331
2021-01-12 17:00:00,4.488835000000001,112.44444444444444,103.16666666666669,101.5
2021-01-12 17:30:00,4.488835000000001,111.66666666666669,102.5,100.16666666666666
2021-01-12 18:00:00,4.488835000000001,111.66666666666669,102.0,100.0
2021-01-12 18:30:00,4.488835000000001,110.22222222222223,101.0,99.5
2021-01-12 19:00:00,4.488835000000001,109.55555555555556,101.0,99.0
2021-01-12 19:30:00,4.488835000000001,109.2222222222222,100.83333333333334,98.33333333333334
2021-01-12 20:00:00,4.488835000000001,108.33333333333331,99.5,97.66666666666666
2021-01-12 20:30:00,4.488835000000001,108.33333333333331,99.0,98.0
2021-01-12 21:00:00,4.488835000000001,107.44444444444444,98.5,96.5
2021-01-12 21:30:00,4.488835000000001,108.55555555555556,99.33333333333334,97.66666666666666
2021-01-12 22:00:00,4.488835000000001,107.7777777777778,99.16666666666666,97.5
2021-01-12 22:30:00,4.488835000000001,107.55555555555556,99.0,97.16666666666669
2021-01-12 23:00:00,4.488835000000001,107.77777777777777,98.33333333333334,96.5
2021-01-12 23:30:00,4.488835000000001,107.22222222222223,97.0,96.5
2021-01-13 00:00:00,4.488835000000001,107.16666666666669,98.5,96.5
2021-01-13 00:30:00,4.488835000000001,106.33333333333331,97.33333333333334,95.83333333333331
2021-01-13 01:00:00,4.488835000000001,106.22222222222223,97.0,95.16666666666669
2021-01-13 01:30:00,4.488835000000001,105.66666666666669,95.75,93.5
2021-01-13 02:00:00,4.488835000000001,105.66666666666669,95.5,94.5
2021-01-13 02:30:00,4.488835000000001,105.33333333333331,95.33333333333334,94.16666666666666
2021-01-13 03:00:00,4.488835000000001,104.33333333333331,95.0,94.16666666666666
2021-01-13 03:30:00,4.488835000000001,104.77777777777777,95.5,92.83333333333334
2021-01-13 04:00:00,4.488835000000001,104.0,94.33333333333331,92.5
2021-01-13 04:30:00,4.488835000000001,104.33333333333331,94.5,92.5
2021-01-13 05:00:00,4.488835000000001,103.33333333333331,92.83333333333334,91.33333333333334
2021-01-13 05:30:00,4.488835000000001,102.77777777777777,92.83333333333334,90.83333333333331
2021-01-13 06:00:00,4.488835000000001,103.83333333333331,93.75,91.5
2021-01-13 06:30:00,4.488835000000001,103.33333333333331,93.5,91.33333333333331
2021-01-13 07:00:00,4.488835000000001,103.77777777777777,94.0,91.5
2021-01-13 07:30:00,4.488835000000001,102.88888888888887,93.16666666666666,90.83333333333331
2021-01-13 08:00:00,4.488835000000001,103.16666666666669,93.25,91.5
2021-01-13 08:30:00,4.488835000000001,103.0,93.0,91.0
2021-01-13 09:00:00,4.488835000000001,102.83333333333331,92.0,90.5
2021-01-13 09:30:00,4.488835000000001,101.88888888888887,92.16666666666666,90.33333333333331
2021-01-13 10:00:00,4.488835000000001,101.33333333333331,92.0,90.25
2021-01-13 10:30:00,4.488835000000001,101.11111111111109,91.0,89.5
2021-01-13 11:00:00,4.488835000000001,100.66666666666669,91.0,89.5
2021-01-13 11:30:00,4.488835000000001,101.11111111111109,91.0,89.5
2021-01-13 12:00:00,4.488835000000001,101.16666666666669,91.0,89.5
2021-01-13 12:30:00,4.488835000000001,100.66666666666669,90.5,89.16666666666666
2021-01-13 13:00:00,4.488835000000001,101.33333333333331,90.66666666666666,89.5
2021-01-13 13:30:00,4.488835000000001,100.44444444444444,90.33333333333334,89.5
2021-01-13 14:00:00,4.488835000000001,100.0,89.66666666666669,88.16666666666669
2021-01-13 14:30:00,4.488835000000001,100.83333333333331,89.75,88.25
2021-01-13 15:00:00,4.488835000000001,100.66666666666669,89.5,88.5
2021-01-13 15:30:00,4.488835000000001,101.22222222222223,90.5,89.16666666666666
2021-01-13 16:00:00,4.488835000000001,99.7777777777778,89.5,88.33333333333331
2021-01-13 16:30:00,4.488835000000001,99.33333333333331,89.0,88.0
2021-01-13 17:00:00,4.488835000000001,99.7777777777778,89.16666666666666,87.83333333333331
2021-01-13 17:30:00,4.488835000000001,99.88888888888887,89.66666666666669,88.16666666666669
2021-01-13 18:00:00,4.488835000000001,99.88888888888887,89.66666666666669,88.16666666666669
2021-01-13 18:30:00,4.488835000000001,99.0,88.5,87.5
2021-01-13 19:00:00,4.488835000000001,99.66666666666669,88.5,88.5
2021-01-13 19:30:00,4.488835000000001,98.66666666666669,88.0,87.0
2021-01-13 20:00:00,4.488835000000001,98.55555555555556,88.0,87.0
2021-01-13 20:30:00,4.488835000000001,98.2222222222222,88.0,86.5
2021-01-13 21:00:00,4.488835000000001,98.33333333333331,88.0,86.83333333333331
2021-01-13 21:30:00,4.488835000000001,98.55555555555556,87.50000000000001,86.66666666666666
2021-01-13 22:00:00,4.488835000000001,97.66666666666669,86.0,85.5
2021-01-13 22:30:00,4.488835000000001,97.83333333333331,87.25,86.0
2021-01-13 23:00:00,4.488835000000001,96.66666666666669,86.0,84.5
2021-01-13 23:30:00,4.488835000000001,97.11111111111113,86.66666666666669,85.16666666666667
2021-01-14 00:00:00,4.488835000000001,98.0,86.25,85.75
2021-01-14 00:30:00,4.488835000000001,97.77777777777777,86.33333333333331,85.5
2021-01-14 01:00:00,4.488835000000001,98.5,87.0,86.25
2021-01-14 01:30:00,4.488835000000001,95.83333333333331,85.5,84.25
2021-01-14 02:00:00,4.488835000000001,97.0,86.66666666666669,85.5
2021-01-14 02:30:00,4.488835000000001,95.7777777777778,85.83333333333333,84.66666666666666
2021-01-14 03:00:00,4.488835000000001,96.2222222222222,85.66666666666667,84.66666666666666
2021-01-14 03:30:00,4.488835000000001,96.0,85.0,84.5
2021-01-14 04:00:00,4.488835000000001,96.44444444444444,85.50000000000001,84.33333333333333
2021-01-14 04:30:00,4.488835000000001,96.7777777777778,86.5,85.33333333333333
2021-01-14 05:00:00,4.488835000000001,97.11111111111109,86.0,84.66666666666666
2021-01-14 05:30:00,4.488835000000001,96.44444444444444,86.16666666666669,85.16666666666667
2021-01-14 06:00:00,4.488835000000001,96.88888888888887,85.83333333333333,84.83333333333333
2021-01-14 06:30:00,4.488835000000001,97.11111111111113,85.83333333333333,84.83333333333333
2021-01-14 07:00:00,4.488835000000001,96.44444444444444,86.16666666666669,84.83333333333334
2021-01-14 07:30:00,4.488835000000001,95.33333333333331,84.49999999999999,83.33333333333333
2021-01-14 08:00:00,4.488835000000001,96.0,85.16666666666666,84.33333333333334
2021-01-14 08:30:00,4.488835000000001,95.11111111111109,85.33333333333334,84.0
2021-01-14 09:00:00,4.488835000000001,94.77777777777777,84.33333333333333,83.33333333333333
2021-01-14 09:30:00,4.488835000000001,94.33333333333331,83.5,82.75
2021-01-14 10:00:00,4.488835000000001,95.33333333333331,84.33333333333333,83.16666666666667
2021-01-14 10:30:00,4.488835000000001,95.66666666666669,84.5,83.66666666666667
2021-01-14 11:00:00,4.488835000000001,94.33333333333331,83.16666666666667,82.33333333333333
2021-01-14 11:30:00,4.488835000000001,94.33333333333331,84.0,83.0
2021-01-14 12:00:00,4.488835000000001,95.2222222222222,84.16666666666667,82.66666666666667
2021-01-14 12:30:00,4.488835000000001,94.88888888888887,84.16666666666667,82.66666666666667
